394,-1107.135505,1.58E-10,148575.014,6441371.732
395,-1107.14153,1.58E-10,148565.4878,6441357.391
396,-1107.147145,1.58E-10,148556.6487,6441344.012
397,-1107.153527,1.58E-10,148546.639,6441328.774
398,-1107.160017,1.58E-10,148536.546,6441313.222
399,-1107.166083,1.58E-10,148527.3101,6441298.561
400,-1107.172703,1.58E-10,148517.4202,6441283.041
401,-1107.179387,1.58E-10,148507.5574,6441267.294
402,-1107.185998,1.58E-10,148497.7451,6441251.753
403,-1107.192532,1.58E-10,148488.1684,6441236.322
404,-1107.198762,1.58E-10,148479.0561,6441221.586
405,-1107.205402,1.58E-10,148469.3192,6441205.904
406,-1107.211871,1.58E-10,148459.8697,6441190.604
407,-1107.218449,1.58E-10,148450.1674,6441175.108
408,-1107.225078,1.58E-10,148440.5236,6441159.396
409,-1107.230794,1.58E-10,148432.3658,6441145.76
410,-1107.237348,1.58E-10,148422.9114,6441130.185
411,-1107.243847,1.58E-10,148413.6453,6441114.678
412,-1107.250025,1.58E-10,148404.7829,6441099.969
413,-1107.255851,1.58E-10,148396.4648,6441086.072
414,-1107.262477,1.58E-10,148386.9293,6441070.307
415,-1107.268561,1.57E-10,148378.057,6441055.911
416,-1107.273154,1.57E-10,148370.8889,6441045.341
417,-1107.279796,1.57E-10,148361.6919,6441029.332
418,-1107.285302,1.57E-10,148353.6697,6441016.297
419,-1107.29183,1.57E-10,148344.1555,6441000.846
420,-1107.298425,1.57E-10,148334.6095,6440985.353
421,-1107.303254,1.57E-10,148327.4916,6440974.099
422,-1107.308864,1.57E-10,148319.3888,6440960.906
423,-1107.315078,1.57E-10,148310.3271,6440946.359
424,-1107.321093,1.57E-10,148301.5079,6440932.302
425,-1107.327842,1.57E-10,148291.8611,6440916.386
426,-1107.334654,1.57E-10,148282.1641,6440900.281
427,-1107.340476,1.57E-10,148273.8954,6440886.514
428,-1107.346813,1.57E-10,148265.4283,6440871.227
429,-1107.353911,1.57E-10,148256.4405,6440853.826
430,-1107.360441,1.57E-10,148249.43,6440837.233
431,-1107.367167,1.57E-10,148243.2138,6440819.75
432,-1107.373486,1.57E-10,148238.3042,6440803.025
433,-1107.379844,1.57E-10,148233.4546,6440786.174
434,-1107.386936,1.57E-10,148228.0251,6440767.375
435,-1107.393406,1.57E-10,148223.0767,6440750.225
436,-1107.400182,1.57E-10,148217.9114,6440732.265
437,-1107.406839,1.57E-10,148212.8141,6440714.62
438,-1107.413604,1.57E-10,148207.6494,6440696.691
439,-1107.419944,1.57E-10,148202.8008,6440679.886
440,-1107.428056,1.56E-10,148197.7059,6440661.498
441,-1107.436116,1.56E-10,148192.6442,6440643.23
442,-1107.442508,1.56E-10,148188.6315,6440628.74
443,-1107.44967,1.56E-10,148184.2753,6440612.467
444,-1107.456928,1.56E-10,148179.8376,6440595.987
445,-1107.464318,1.56E-10,148175.2856,6440579.211
446,-1107.471399,1.56E-10,148171.2276,6440563.058
447,-1107.477204,1.56E-10,148167.5969,6440549.895
